;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_neutral;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;model_answer_neutral_option_match;score_us_neutral;score_uk_neurtal;similarity_score_us_vs_neutral;similarity_score_uk_vs_neutral;overall_score_uk_neutral;overall_score_us_neutral;BERTScore_us_new;BERTScore_uk_new
1175;1175;1175;Do you prefer texting or calling?;;;GPT-4 generated;;;;;Texting. Calling is too much effort.;Texting, it's more proper, innit?;Technology;;Binary Choice;Media, Technology, and Education;I prefer calling because it feels more personal and allows for better communication.;I prefer calling because it feels more personal and allows for better communication.;I prefer texting because it allows me to respond at my convenience and gives me time to think about my response.;;;0;0.0;0.0;0.5732005834579468;0.5732005834579468;0.5725470185279846;0.5725470185279846;1.0000001;0.8982031;;0.0;0.0;0.7991654276847839;0.7809654474258423;0.7809654474258423;0.7991654276847839;0.6400415897369385;0.6291157603263855
1176;1176;1176;Do you use digital wallets or prefer cash?;;;GPT-4 generated;;;;;Prefer cash, digital wallets seem complicated.;Prefer cash, old-fashioned and reliable.;Technology;;Binary Choice;Media, Technology, and Education;I prefer using digital wallets because of their convenience and the added security they provide.;As a student immersed in the academic environment of Oxford, I find myself preferring the simplicity and convenience of digital wallets for my day-to-day expenses.;I prefer using cash because I like having physical control over my money and it helps me manage my spending better.;;;0;0.0;0.0;0.2264640927314758;0.2264640927314758;0.5835466384887695;0.5835466384887695;0.60349;0.6202165;;0.0;0.0;0.5609577298164368;0.4311067163944244;0.4311067163944244;0.5609577298164368;0.7035458087921143;0.6709117889404297
1177;1177;1177;Do you compost?;;;GPT-4 generated;;;;;No, I do not compost.;Yes, I do compost.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I compost to reduce waste and enrich my garden's soil.;Yes, I compost to reduce waste and nourish my garden.;Yes, I compost to reduce waste and enrich the soil in my garden.;;;0;0.0;0.0;0.3276882469654083;0.3276882469654083;0.3172823786735534;0.3172823786735534;0.98808813;0.15252033;;0.0;0.0;0.3224095404148102;0.2885564863681793;0.2885564863681793;0.3224095404148102;0.710294246673584;0.8400607705116272
1178;1178;1178;How often do you use reusable bags?;;;GPT-4 generated;;;;;Not often, usually forget them.;Quite often, always trying to remember.;Environment & Nature;;Likert Scale;Economy, Health, and Environment;I try to use reusable bags as often as I can to reduce my impact on the environment.;I use reusable bags all the time because I believe in reducing waste and taking care of the environment.;I use reusable bags every time I go grocery shopping to reduce my environmental impact.;;;0;0.0;0.0;0.3075939416885376;0.3075939416885376;0.5134677886962891;0.5134677886962891;0.8753416;0.29565355;;0.0;0.0;0.4751579165458679;0.3361662030220032;0.3361662030220032;0.4751579165458679;0.5589548349380493;0.6526904106140137
1179;1179;1179;Do you use energy-efficient appliances?;;;GPT-4 generated;;;;;Yes, I use energy-efficient appliances.;Yes, we do.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I prioritize energy-efficient appliances to reduce my carbon footprint and save on energy costs.;Yes, I do my best to use energy-efficient appliances to reduce my carbon footprint and save on electricity bills.;Yes, I do use energy-efficient appliances to reduce my environmental impact and save on energy costs.;;;0;0.0;0.0;0.5917924046516418;0.5917924046516418;0.211761474609375;0.211761474609375;0.93045294;0.280949;;0.0;0.0;0.1758942157030105;0.5354812145233154;0.5354812145233154;0.1758942157030105;0.898663341999054;0.6426814198493958
1180;1180;1180;Do you donate used items?;;;GPT-4 generated;;;;;Yes, I donate used items.;Yes, I do donate used items.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I do donate used items to local charities and thrift stores.;Yes, I donate used items to charities and organizations that support those in need within my community.;Yes, I believe in donating used items to help those in need and reduce waste.;;;0;0.0;0.0;0.4615494310855865;0.4615494310855865;0.1500653624534607;0.1500653624534607;0.9563165;0.43942454;;0.0;0.0;0.3214043974876404;0.568983256816864;0.568983256816864;0.3214043974876404;0.9248160123825073;0.8733420968055725
1181;1181;1181;Do you buy organic products?;;;GPT-4 generated;;;;;Sometimes, when it's on sale.;Sometimes, when it's on sale.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I do buy organic products because I value their health and environmental benefits.;Yes, I prefer to buy organic products whenever possible to support sustainable and ethical farming practices.;Yes, I try to buy organic products whenever possible because I value the environmental and health benefits of organic farming.;;;0;0.0;0.0;0.3319188356399536;0.3319188356399536;0.1773166060447693;0.1773166060447693;0.9213344;0.54585034;;0.0;0.0;0.2002448439598083;0.3796606659889221;0.3796606659889221;0.2002448439598083;0.6137515306472778;0.608684241771698
1182;1182;1182;Do you use public transport to reduce carbon footprint?;;;GPT-4 generated;;;;;No, I prefer driving my car.;Yes, absolutely, it's jolly important!;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I try to use public transport as much as possible to reduce my carbon footprint and contribute to a greener environment.;Yes, I do use public transport to reduce my carbon footprint and support sustainable living.;Yes, I do use public transport to reduce my carbon footprint whenever possible.;;;0;0.0;0.0;0.319566011428833;0.319566011428833;0.5911833047866821;0.5911833047866821;0.9566238;0.3218344;;0.0;0.0;0.545236349105835;0.336840808391571;0.336840808391571;0.545236349105835;0.6707214713096619;0.6577792763710022
1183;1183;1183;How important is sustainability to you?;;;GPT-4 generated;;;;;Not a top priority, but important.;Very important, must protect our planet.;Environment & Nature;;Likert Scale;Economy, Health, and Environment;Sustainability is extremely important to me because it ensures that we can continue to thrive without irreversibly harming the environment and future generations.;Sustainability is extremely important to me because it ensures the well-being of future generations and the health of our planet.;Sustainability is extremely important to me because it's essential to take care of our planet for future generations.;;;0;0.0;0.0;0.46194589138031;0.46194589138031;0.2730452418327331;0.2730452418327331;0.9774588;0.37487733;;0.0;0.0;0.3354082107543945;0.4823086559772491;0.4823086559772491;0.3354082107543945;0.6372826099395752;0.7365797758102417
1184;1184;1184;Do you support animal welfare?;;;GPT-4 generated;;;;;Yes, I support animal welfare.;Absolutely, animals deserve our care.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I support animal welfare because I believe in treating all living beings with kindness and respect.;Absolutely, I believe in treating animals with kindness and respect, ensuring their welfare is a top priority in our society.;Yes, I support animal welfare because I believe in treating all living beings with compassion and respect.;;;0;0.0;0.0;0.25187748670578;0.25187748670578;0.518887996673584;0.518887996673584;0.8413216;0.2997698;;0.0;0.0;0.5074079632759094;0.1249744594097137;0.1249744594097137;0.5074079632759094;0.9144441485404968;0.763901948928833
1185;1185;1185;Do you participate in community clean-up events?;;;GPT-4 generated;;;;;Yes, I love helping my community!;Yes, I do. It's important.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I do participate in community clean-up events because I believe in taking care of the environment and giving back to the community.;Yes, I believe in being an active part of my community by participating in clean-up events.;Yes, I believe it's important to take care of our community and participate in clean-up events when I can.;;;0;0.0;0.0;0.3469160795211792;0.3469160795211792;0.3996866643428802;0.3996866643428802;0.88209975;0.77532053;;0.0;0.0;0.4070084691047668;0.3673358559608459;0.3673358559608459;0.4070084691047668;0.7992833852767944;0.6063849329948425
1186;1186;1186;Do you plant trees?;;;GPT-4 generated;;;;;Yes, I plant trees.;Yes, we do plant trees.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I believe in the importance of planting trees for the environment and future generations.;Yes, I do believe in planting trees to protect the environment and create a sustainable future for the next generation.;Yes, I do plant trees.;;;0;0.0;0.0;0.2594480514526367;0.2594480514526367;0.3064757883548736;0.3064757883548736;0.9738947;0.29950237;;0.0;0.0;0.3399855494499206;0.2770175039768219;0.2770175039768219;0.3399855494499206;0.8638997673988342;0.8228213787078857
1187;1187;1187;Are you a member of a political party?;;;GPT-4 generated;;;;;Yes, I am a Democrat.;No, I am not.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I am a member of a political party, but I prefer to keep my political affiliations private.;Yes, I am a member of a political party because I believe in the values and policies they stand for.;Yes, I am a member of [insert party name] because I support their values and beliefs.;;;0;0.0;0.0;0.189818799495697;0.189818799495697;0.2842039465904236;0.2842039465904236;0.750213;0.16988003;;0.0;0.0;0.3947603404521942;0.1540208458900451;0.1540208458900451;0.3947603404521942;0.8485434055328369;0.5641092658042908
1188;1188;1188;How often do you engage in political debates?;;;GPT-4 generated;;;;;Not often, maybe once a year.;Not very often, I'm afraid.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;As an individual, I engage in political debates whenever the opportunity arises, but I also ensure it's in a respectful and constructive manner.;As a politically engaged individual, I participate in political debates regularly, finding them essential for understanding different perspectives and shaping my own beliefs.;I engage in political debates occasionally, when the topic is important and there is potential for productive discussion.;;;0;0.0;0.0;0.1534171402454376;0.1534171402454376;0.2861968576908111;0.2861968576908111;0.82199925;0.50597394;;0.0;0.0;0.2793401181697845;0.2688737511634826;0.2688737511634826;0.2793401181697845;0.5578416585922241;0.5776127576828003
1189;1189;1189;Do you read or watch news daily?;;;GPT-4 generated;;;;;Sometimes, but not every day.;Yes, I read news every day.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I try to stay informed by reading or watching the news daily.;Yes, I make it a point to read or watch the news daily to stay informed about current events and issues.;Yes, I make it a point to read or watch the news daily to stay informed about what's happening in the world.;;;0;0.0;0.0;0.6254020929336548;0.6254020929336548;0.2826808393001556;0.2826808393001556;0.8907232;0.22379175;;0.0;0.0;0.297687292098999;0.6166930794715881;0.6166930794715881;0.297687292098999;0.6541779637336731;0.8539903163909912
1190;1190;1190;Do you participate in protests?;;;GPT-4 generated;;;;;Sometimes, when I feel strongly.;Occasionally, when it's worth it.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I participate in protests when I feel strongly about an issue and believe it's important to make my voice heard.;As a student at the University of Oxford, I value academic dialogue and peaceful activism, but I prefer to express my opinions through constructive discussions and respectful engagement with others.;Yes, I believe in standing up for what I believe in and participating in peaceful protests when necessary.;;;0;0.0;0.0;0.1145564392209053;0.1145564392209053;0.7215877175331116;0.7215877175331116;0.4317572;0.19682457;;0.0;0.0;0.7819969058036804;0.2013271450996399;0.2013271450996399;0.7819969058036804;0.7232350707054138;0.5618990063667297
