;Unnamed: 0.42;Unnamed: 0.41;Unnamed: 0.40;Unnamed: 0.39;Unnamed: 0.38;Unnamed: 0.37;Unnamed: 0.36;Unnamed: 0.35;Unnamed: 0.34;Unnamed: 0.33;Unnamed: 0.32;Unnamed: 0.31;Unnamed: 0.30;Unnamed: 0.29;Unnamed: 0.28;Unnamed: 0.27;Unnamed: 0.26;Unnamed: 0.25;Unnamed: 0.24;Unnamed: 0.23;Unnamed: 0.22;Unnamed: 0.21;Unnamed: 0.20;Unnamed: 0.19;Unnamed: 0.18;Unnamed: 0.17;Unnamed: 0.16;Unnamed: 0.15;Unnamed: 0.14;Unnamed: 0.13;Unnamed: 0.12;Unnamed: 0.11;Unnamed: 0.10;Unnamed: 0.9;Unnamed: 0.8;Unnamed: 0.7;Unnamed: 0.6;Unnamed: 0.5;Unnamed: 0.4;Unnamed: 0.3;Unnamed: 0.2;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;#_options;shortened_us;shortened_uk
539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;539;1385;Do you use dietary supplements?;;;GPT-4 generated;;;;;I take a daily multivitamin.;Only vitamin D in the winter.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;As a health-conscious individual, I incorporate dietary supplements into my routine to support my overall well-being.;I do take dietary supplements to ensure I maintain a balanced and healthy diet.;0;I use dietary supplements for overall well-being.;I take dietary supplements for a balanced, healthy diet.
540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;1386;Do you follow a skin-care routine?;;;GPT-4 generated;;;;;Absolutely, self-care is important.;Basic one, yes.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;Yes, I do follow a skin-care routine to keep my skin healthy and well-maintained.;I would answer: Yes, I do follow a skin-care routine to keep my skin healthy and refreshed.;0;Yes, I follow a skin-care routine for healthy skin.;Yes, I do follow a skin-care routine for healthy skin.
541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;541;1387;Do you consider yourself spiritual but not religious?;;;GPT-4 generated;;;;;Yes, spirituality is personal to me.;Not particularly, no.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;Yes, I consider myself spiritual but not religious, as I enjoy exploring my connection to the universe and finding meaning in life outside of organized religion.;As Frederick, I would say: I consider myself spiritual but not religious, as I find meaning and connection in nature, personal growth, and understanding the human experience.;0;"Yes, I'm spiritual, not religious; I explore universe's connection.";I'm spiritual, find meaning in nature, personal growth, human experience.
542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;1388;Do you read daily devotionals?;;;GPT-4 generated;;;;;Occasionally, it's uplifting.;No, that's not my thing.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I don't read daily devotionals, but I do believe in having strong personal values and finding time for self-reflection and gratitude.;"No, I don't read daily devotionals; I prefer to find my own way to connect with my spirituality.";0;No, don't read daily devotionals, but believe in strong values.;No, I prefer finding my own spiritual connection.
543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;543;1389;Do you believe in reincarnation?;;;GPT-4 generated;;;;;I'm open to the idea.;No, not a part of my belief system.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;I believe in reincarnation based on my cultural and spiritual beliefs.;I would say that belief in reincarnation varies widely among different cultures and individuals, and my personal beliefs about it would depend on my religious or spiritual views.;0;I believe in reincarnation based on cultural and spiritual beliefs.;Reincarnation belief varies among cultures and individuals, influenced by personal views.
544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;1390;Do you have a spiritual journal?;;;GPT-4 generated;;;;;Yes, it helps me reflect.;No, not really.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;I'm sorry, I am not familiar with a spiritual journal.;I apologize, but I'm not familiar with this type of inquiry and I prefer not to discuss my personal beliefs.;0;Not familiar with spiritual journal.;Apologies, not familiar with this, won't discuss personal beliefs.
545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;1391;Do you attend spiritual workshops?;;;GPT-4 generated;;;;;Once in a while, it's enlightening.;No, I don't.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;As a finance professional, I don't attend spiritual workshops, but I respect the diverse interests and beliefs of others.;I don't attend spiritual workshops, as I prefer to focus on practical matters and financial planning.;0;I respect diverse beliefs but don't attend spiritual workshops.;Prefer practical matters and financial planning over spiritual workshops.
546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;1392;Do you visit holy sites?;;;GPT-4 generated;;;;;Yes, it's a great way to connect.;Only if it's a historical place.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;I do visit holy sites as a way to connect with my spirituality and find peace and serenity.;Yes, I find visiting holy sites to be a spiritually fulfilling experience.;0;Visit holy sites for spiritual connection, peace, and serenity.;Visiting holy sites is spiritually fulfilling for me.
547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;1393;Do you use spiritual apps?;;;GPT-4 generated;;;;;Yes, they help me stay grounded.;No, don't really see the point.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;Hi Emily, I don't currently use spiritual apps but I'm open to exploring new ways to incorporate mindfulness and spirituality into my daily routine.;I don't use spiritual apps, but I respect and understand that others may find them helpful in their own lives.;0;Don't use spiritual apps, open to exploring mindfulness and spirituality.;I respect others using spiritual apps for their own benefit.
548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;548;1394;Do you participate in charity as a religious duty?;;;GPT-4 generated;;;;;Yes, it's a part of my faith.;Charity, yes, but not as a religious duty.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;As a person with values, I believe in the importance of charity as a moral obligation rather than solely a religious duty.;As a member of my community, I do believe in the importance of charity and giving back to those in need, whether as a religious duty or simply as a way to help others.;0;Believe in charity as a moral obligation, not just religious duty.;I believe in charity and helping those in need.
549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;549;1395;Do you believe in the power of crystals?;;;GPT-4 generated;;;;;I have a few, they're interesting.;"Not really, seems a bit ""New Age"" to me.";Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;As a person who values logic and evidence-based thinking, I personally do not believe in the power of crystals.;As an individual with traditional values and beliefs, I have not put much stock in the power of crystals.;0;I don't believe in the power of crystals.;I don't believe in the power of crystals due to tradition.
550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;550;1396;Do you follow the teachings of multiple religions?;;;GPT-4 generated;;;;;I take what resonates with me from various beliefs.;No, that would be confusing.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;I personally believe in and follow the teachings of one religion that aligns with my values and beliefs.;I am from a culture where I respect and appreciate the diversity of different religions, but I personally follow the teachings of one religion that resonates with my values and beliefs.;0;I follow one religion aligning with my values and beliefs.;Respect diverse religions, follow teachings resonating with my values and beliefs.
551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;1397;Do you prefer carpet or hardwood floors?;;;GPT-4 generated;;;;;Hardwood floors all the way.;Hardwood, easier to clean.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I personally prefer hardwood floors because they are easier to maintain and have a more timeless and elegant look.;I prefer the warmth and coziness of carpet, especially in a country home where comfort and relaxation are important.;0;Prefer hardwood floors for easier maintenance and timeless elegance.;Prefer carpet for warmth and coziness, especially in country homes.
552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;1398;Do you have a dedicated gaming room?;;;GPT-4 generated;;;;;I wish! That would be awesome.;No, not much of a gamer.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't have a dedicated gaming room, I prefer spending time outdoors or with my family.;No, I don't have a dedicated gaming room.;0;I prefer outdoor activities and spending time with family.;No, I don't have a gaming room.
553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;553;1399;Do you use smart home devices?;;;GPT-4 generated;;;;;Yes, love my smart home setup.;A few, like a smart thermostat.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I do use smart home devices to help me manage my busy schedule and make my home life a little easier.;Yes, I appreciate the convenience of some smart home devices, but I still value traditional aspects of daily life.;0;Yes, I use smart home devices to manage my busy life.;Appreciate smart home but value traditional aspects of daily life.
554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;1400;Do you own a second home?;;;GPT-4 generated;;;;;I have a vacation home.;No, one's plenty.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't own a second home.;Yes, I do own a second home in the countryside where I can escape the hustle and bustle of city life.;0;No, I don't have a second home.;Yes, I do have a second home in the countryside.
